monthly_income,debt_monthly,loan_amount,years_in_business,duration_months,sector,debt_to_income,loan_to_income,defaulted
342176.0,89902.0,499559.0,0.9,12,2,0.2627,1.4599,0
247877.0,46628.0,434235.0,2.5,6,3,0.1881,1.7518,0
469912.0,258038.0,1105342.0,0.5,48,1,0.5491,2.3522,1
208877.0,30109.0,645110.0,4.8,12,2,0.1441,3.0885,0
57243.0,16418.0,578447.0,7.8,18,3,0.2868,10.1052,0
600544.0,104622.0,447665.0,6.2,12,0,0.1742,0.7454,0
800000.0,130799.0,459641.0,1.3,48,3,0.1635,0.5746,0
84622.0,8811.0,883843.0,1.2,24,0,0.1041,10.4446,1
218205.0,113352.0,331286.0,0.5,60,3,0.5195,1.5182,1
682425.0,96193.0,1324998.0,3.2,48,1,0.141,1.9416,0
800000.0,155418.0,529503.0,2.3,60,1,0.1943,0.6619,0
448900.0,166390.0,666782.0,1.8,48,0,0.3707,1.4854,0
265773.0,70999.0,327032.0,7.1,24,3,0.2671,1.2305,0
389248.0,70688.0,724024.0,0.6,18,0,0.1816,1.8601,0
800000.0,138031.0,598994.0,0.5,18,2,0.1725,0.7487,0
281482.0,77291.0,707825.0,0.5,6,2,0.2746,2.5146,0
252854.0,45761.0,1763878.0,0.8,48,0,0.181,6.9759,0
315552.0,123485.0,811483.0,0.5,12,4,0.3913,2.5716,0
226992.0,86090.0,452799.0,2.1,6,0,0.3793,1.9948,0
482082.0,142950.0,476017.0,1.1,18,2,0.2965,0.9874,0
800000.0,282092.0,1042444.0,0.6,18,1,0.3526,1.3031,0
554685.0,107435.0,1589955.0,4.2,36,0,0.1937,2.8664,0
370776.0,99463.0,863847.0,0.7,6,0,0.2683,2.3298,0
360675.0,65699.0,1102651.0,3.5,18,2,0.1822,3.0572,0
148118.0,77937.0,1051620.0,1.3,24,4,0.5262,7.0999,1
800000.0,99822.0,1709034.0,2.2,60,0,0.1248,2.1363,0
418953.0,105072.0,226442.0,8.1,36,0,0.2508,0.5405,0
389907.0,111430.0,1088522.0,0.5,12,4,0.2858,2.7917,0
800000.0,209687.0,1316177.0,2.1,60,0,0.2621,1.6452,0
545319.0,265556.0,326690.0,5.8,36,1,0.487,0.5991,0
261384.0,56627.0,428737.0,2.7,48,1,0.2166,1.6403,0
328256.0,92111.0,437806.0,1.0,48,0,0.2806,1.3337,0
800000.0,277310.0,471053.0,1.5,12,2,0.3466,0.5888,0
478920.0,140939.0,546325.0,3.4,24,4,0.2943,1.1407,0
161653.0,50346.0,843708.0,6.6,12,1,0.3114,5.2193,0
800000.0,133673.0,1226168.0,0.5,6,2,0.1671,1.5327,0
277146.0,28856.0,1395537.0,0.5,60,2,0.1041,5.0354,0
800000.0,157668.0,441223.0,1.2,12,1,0.1971,0.5515,0
800000.0,309474.0,439406.0,0.8,12,0,0.3868,0.5493,0
323474.0,93634.0,1606379.0,0.9,36,2,0.2895,4.966,0
800000.0,204440.0,1075231.0,0.8,24,1,0.2556,1.344,0
463935.0,104112.0,766599.0,0.7,12,0,0.2244,1.6524,0
800000.0,480787.0,968983.0,0.5,6,4,0.601,1.2112,0
621141.0,354418.0,716489.0,8.2,36,3,0.5706,1.1535,0
244642.0,62788.0,999241.0,0.5,24,4,0.2567,4.0845,0
281958.0,23497.0,596217.0,0.7,24,0,0.0833,2.1146,0
800000.0,604747.0,857077.0,0.8,18,3,0.7559,1.0713,0
349989.0,286898.0,294688.0,8.1,48,2,0.8197,0.842,1
333516.0,161904.0,482786.0,4.2,60,4,0.4854,1.4476,0
226707.0,53205.0,485917.0,4.7,6,4,0.2347,2.1434,0
595121.0,338451.0,582664.0,0.5,48,4,0.5687,0.9791,0
800000.0,354915.0,418358.0,5.4,36,4,0.4436,0.5229,0
209552.0,57470.0,529598.0,1.6,36,0,0.2742,2.5273,0
449978.0,141611.0,294005.0,0.9,6,2,0.3147,0.6534,0
800000.0,93132.0,1013804.0,2.6,24,0,0.1164,1.2673,0
418424.0,194516.0,694184.0,5.2,12,2,0.4649,1.659,0
607228.0,261658.0,262203.0,4.5,6,4,0.4309,0.4318,0
210307.0,51998.0,442016.0,6.6,36,0,0.2472,2.1018,0
597085.0,57954.0,892660.0,7.9,48,2,0.0971,1.495,0
388093.0,64685.0,526595.0,0.8,60,2,0.1667,1.3569,0
800000.0,108318.0,480141.0,1.7,6,0,0.1354,0.6002,0
800000.0,314592.0,697491.0,0.5,24,0,0.3932,0.8719,0
800000.0,208081.0,896415.0,6.3,60,0,0.2601,1.1205,0
663805.0,298298.0,308103.0,0.5,60,0,0.4494,0.4641,0
555741.0,41579.0,1014673.0,5.9,60,2,0.0748,1.8258,0
506900.0,206772.0,451271.0,1.2,18,1,0.4079,0.8903,0
345512.0,106188.0,721612.0,1.4,60,0,0.3073,2.0885,0
560699.0,221345.0,714078.0,0.5,18,4,0.3948,1.2736,0
359770.0,54400.0,531660.0,1.2,12,2,0.1512,1.4778,0
497785.0,124977.0,394670.0,6.6,12,1,0.2511,0.7929,0
800000.0,171991.0,614515.0,0.5,60,0,0.215,0.7681,0
218692.0,101649.0,1934188.0,1.6,24,2,0.4648,8.8443,1
800000.0,63773.0,322222.0,0.5,48,1,0.0797,0.4028,0
800000.0,86870.0,2013506.0,1.4,12,2,0.1086,2.5169,0
407319.0,48773.0,624163.0,0.6,18,2,0.1197,1.5324,0
100178.0,10972.0,745062.0,0.9,24,0,0.1095,7.4374,0
289099.0,34746.0,380018.0,6.3,60,4,0.1202,1.3145,0
800000.0,199111.0,459199.0,1.7,24,1,0.2489,0.574,0
435388.0,143097.0,539422.0,1.0,24,1,0.3287,1.2389,0
219803.0,20266.0,389486.0,2.7,6,4,0.0922,1.772,0
310723.0,75195.0,643482.0,0.5,48,1,0.242,2.0709,0
796860.0,241532.0,571369.0,0.9,60,2,0.3031,0.717,0
648692.0,261427.0,2214348.0,2.4,48,2,0.403,3.4136,0
374276.0,18939.0,362368.0,0.8,12,0,0.0506,0.9682,0
342225.0,118031.0,775772.0,3.4,48,4,0.3449,2.2669,0
336303.0,102084.0,846367.0,2.0,36,1,0.3035,2.5167,1
231958.0,55407.0,383773.0,4.4,18,1,0.2389,1.6545,0
800000.0,136751.0,1101404.0,8.9,12,4,0.1709,1.3768,0
353054.0,38156.0,574355.0,0.5,60,1,0.1081,1.6268,0
800000.0,57701.0,163500.0,1.2,48,2,0.0721,0.2044,0
800000.0,310509.0,1083720.0,1.2,18,3,0.3881,1.3546,0
800000.0,69849.0,373187.0,0.5,60,0,0.0873,0.4665,0
327049.0,38257.0,389000.0,5.0,60,0,0.117,1.1894,0
586901.0,189248.0,1102115.0,4.3,12,0,0.3225,1.8779,0
434983.0,11684.0,592261.0,2.0,36,3,0.0269,1.3616,0
235016.0,63189.0,1265102.0,2.3,18,0,0.2689,5.383,0
555182.0,108389.0,1507706.0,0.5,36,1,0.1952,2.7157,0
193817.0,59030.0,495361.0,2.4,18,0,0.3046,2.5558,0
800000.0,119766.0,1174035.0,4.7,6,1,0.1497,1.4675,0
319582.0,72842.0,463575.0,2.6,60,2,0.2279,1.4506,0
509310.0,167286.0,2785309.0,0.9,6,4,0.3285,5.4688,0
539448.0,277495.0,481290.0,3.3,18,1,0.5144,0.8922,0
369079.0,66880.0,1350050.0,1.3,18,1,0.1812,3.6579,0
667094.0,115225.0,1210173.0,2.4,36,3,0.1727,1.8141,0
317289.0,34647.0,881740.0,2.0,60,1,0.1092,2.779,0
800000.0,184957.0,487807.0,1.4,48,4,0.2312,0.6098,0
172442.0,74342.0,666078.0,3.8,60,1,0.4311,3.8626,0
483335.0,175552.0,200355.0,6.5,24,1,0.3632,0.4145,0
800000.0,275030.0,834553.0,0.5,18,4,0.3438,1.0432,0
219645.0,89774.0,899657.0,8.1,12,1,0.4087,4.096,0
275289.0,49301.0,790246.0,2.1,12,0,0.1791,2.8706,0
633956.0,11425.0,122518.0,3.6,12,0,0.018,0.1933,0
501675.0,82509.0,341334.0,5.8,6,4,0.1645,0.6804,0
565486.0,220720.0,465629.0,1.9,48,3,0.3903,0.8234,0
623080.0,81272.0,868910.0,5.4,36,1,0.1304,1.3945,0
689902.0,281065.0,867702.0,0.6,48,3,0.4074,1.2577,0
800000.0,200520.0,658596.0,0.5,6,1,0.2507,0.8232,0
589407.0,169706.0,1067839.0,3.2,48,1,0.2879,1.8117,0
373667.0,150071.0,394058.0,6.1,48,2,0.4016,1.0546,0
708426.0,142729.0,1051934.0,6.7,60,2,0.2015,1.4849,0
800000.0,456892.0,969800.0,3.1,12,1,0.5711,1.2123,0
403187.0,101876.0,914866.0,2.2,18,0,0.2527,2.2691,0
223648.0,124985.0,653943.0,1.2,12,0,0.5588,2.924,0
800000.0,236977.0,2187886.0,11.7,48,3,0.2962,2.7349,0
406660.0,70659.0,980598.0,1.2,18,3,0.1738,2.4113,0
96677.0,36159.0,407990.0,4.1,60,2,0.374,4.2201,0
800000.0,241894.0,846600.0,2.3,36,3,0.3024,1.0582,0
304148.0,28821.0,1145658.0,2.8,24,2,0.0948,3.7668,0
415246.0,205811.0,512540.0,1.5,18,3,0.4956,1.2343,0
558152.0,191365.0,1402215.0,10.0,6,0,0.3429,2.5122,0
505523.0,265611.0,917328.0,2.5,12,1,0.5254,1.8146,0
726952.0,215493.0,178888.0,8.3,60,1,0.2964,0.2461,0
326165.0,49087.0,873098.0,0.5,60,0,0.1505,2.6769,0
633601.0,193311.0,571707.0,2.6,12,2,0.3051,0.9023,0
368913.0,111935.0,1006820.0,3.8,48,4,0.3034,2.7292,0
742047.0,131102.0,1285334.0,4.1,48,1,0.1767,1.7321,0
680619.0,133246.0,820031.0,7.1,48,4,0.1958,1.2048,0
229852.0,55714.0,1981077.0,0.5,60,1,0.2424,8.6189,0
800000.0,419408.0,655252.0,0.5,48,1,0.5243,0.8191,0
304013.0,15506.0,1061179.0,1.9,12,2,0.051,3.4906,0
778902.0,168453.0,1182292.0,0.5,18,0,0.2163,1.5179,0
572118.0,300921.0,688033.0,11.0,36,1,0.526,1.2026,0
800000.0,74804.0,1163874.0,0.8,18,2,0.0935,1.4548,0
378350.0,300714.0,510526.0,1.9,6,4,0.7948,1.3493,1
346445.0,139151.0,566062.0,0.5,12,2,0.4017,1.6339,0
436440.0,52978.0,331873.0,2.2,18,1,0.1214,0.7604,0
357816.0,106740.0,843104.0,1.4,12,0,0.2983,2.3562,0
774489.0,127754.0,886602.0,0.5,60,4,0.165,1.1448,0
142712.0,21826.0,1480008.0,1.2,6,1,0.1529,10.3706,0
211594.0,65846.0,1172541.0,1.5,60,4,0.3112,5.5415,0
209512.0,8362.0,614843.0,13.8,24,1,0.0399,2.9346,0
800000.0,42927.0,359724.0,0.7,24,2,0.0537,0.4497,0
800000.0,254571.0,945728.0,2.4,24,2,0.3182,1.1822,0
411221.0,74331.0,1420404.0,13.1,12,1,0.1808,3.4541,0
393102.0,143111.0,1147517.0,4.7,18,2,0.3641,2.9191,0
464649.0,121217.0,1398186.0,15.0,12,1,0.2609,3.0091,0
800000.0,124771.0,642336.0,10.4,60,2,0.156,0.8029,0
231157.0,87497.0,551297.0,2.0,36,3,0.3785,2.3849,1
522750.0,158047.0,468766.0,3.6,60,0,0.3023,0.8967,0
800000.0,613794.0,705359.0,0.5,18,2,0.7672,0.8817,0
628296.0,116578.0,695819.0,1.7,60,0,0.1855,1.1075,0
505199.0,48654.0,825716.0,5.0,60,0,0.0963,1.6344,0
800000.0,380803.0,674969.0,2.1,6,2,0.476,0.8437,0
66685.0,15267.0,673217.0,3.6,48,0,0.2289,10.0955,0
711060.0,79297.0,457707.0,4.1,24,2,0.1115,0.6437,0
279889.0,87321.0,1283333.0,0.9,18,0,0.312,4.5852,0
122830.0,35818.0,763685.0,6.3,18,1,0.2916,6.2174,0
632757.0,160522.0,656931.0,1.8,24,0,0.2537,1.0382,0
800000.0,289904.0,465814.0,0.7,60,0,0.3624,0.5823,0
401831.0,74204.0,328027.0,6.0,6,3,0.1847,0.8163,0
800000.0,371555.0,1598823.0,1.6,12,2,0.4644,1.9985,0
800000.0,268493.0,1017423.0,4.2,12,4,0.3356,1.2718,0
800000.0,83549.0,275309.0,2.4,60,0,0.1044,0.3441,0
800000.0,296553.0,1153009.0,1.4,60,3,0.3707,1.4413,0
743772.0,153161.0,1268681.0,5.0,48,2,0.2059,1.7057,0
466402.0,360977.0,785932.0,2.6,18,0,0.774,1.6851,0
144152.0,25437.0,1902856.0,1.5,24,2,0.1765,13.2003,1
372412.0,40448.0,830706.0,0.5,60,2,0.1086,2.2306,0
245175.0,39557.0,311734.0,6.8,60,1,0.1613,1.2715,0
800000.0,179115.0,908092.0,0.5,36,2,0.2239,1.1351,0
391163.0,88968.0,844870.0,6.0,6,1,0.2274,2.1599,0
482262.0,173829.0,507891.0,1.3,12,1,0.3604,1.0531,0
650853.0,44265.0,1029038.0,3.1,6,1,0.068,1.5811,0
456125.0,59690.0,268177.0,7.7,6,3,0.1309,0.5879,0
800000.0,215334.0,1321582.0,0.5,48,1,0.2692,1.652,0
286114.0,25929.0,430683.0,2.5,6,1,0.0906,1.5053,0
506979.0,195598.0,403944.0,4.3,24,2,0.3858,0.7968,0
263095.0,35418.0,681264.0,4.3,48,3,0.1346,2.5894,0
175604.0,31918.0,945797.0,2.2,60,2,0.1818,5.386,0
288301.0,25000.0,804804.0,2.9,24,0,0.0867,2.7915,0
431091.0,34392.0,467149.0,4.3,48,2,0.0798,1.0836,0
327580.0,152885.0,538394.0,5.5,24,1,0.4667,1.6435,0
272476.0,63930.0,369599.0,4.3,48,1,0.2346,1.3564,0
165310.0,24947.0,637425.0,1.3,48,2,0.1509,3.8559,0
417411.0,167459.0,1390276.0,17.2,18,2,0.4012,3.3307,0
154306.0,113601.0,727553.0,1.7,24,3,0.7362,4.715,1
753165.0,164527.0,1221571.0,0.5,18,2,0.2184,1.6219,0
468695.0,220252.0,1746703.0,1.4,60,2,0.4699,3.7267,0
159486.0,69363.0,512568.0,0.5,48,1,0.4349,3.2139,1
356309.0,106702.0,652167.0,0.5,12,0,0.2995,1.8303,0
261317.0,62639.0,2683723.0,1.0,48,4,0.2397,10.27,0
553171.0,367628.0,1735153.0,0.5,12,1,0.6646,3.1367,0
800000.0,80001.0,267415.0,3.5,12,2,0.1,0.3343,0
119060.0,62636.0,920147.0,0.5,12,3,0.5261,7.7285,1
479509.0,103799.0,729661.0,0.7,12,0,0.2165,1.5217,0
395500.0,72736.0,1197650.0,0.5,24,3,0.1839,3.0282,0
707815.0,59156.0,466500.0,0.5,36,3,0.0836,0.6591,0
513619.0,109280.0,440751.0,0.9,24,3,0.2128,0.8581,0
261351.0,23976.0,486191.0,2.5,60,0,0.0917,1.8603,0
353862.0,166292.0,517540.0,10.0,36,1,0.4699,1.4625,0
253415.0,65721.0,1189679.0,6.3,24,0,0.2593,4.6946,0
800000.0,303390.0,359072.0,6.3,60,2,0.3792,0.4488,0
449063.0,98479.0,502038.0,0.6,12,2,0.2193,1.118,0
800000.0,286927.0,249345.0,0.9,6,0,0.3587,0.3117,0
424021.0,62051.0,1334772.0,0.5,48,2,0.1463,3.1479,0
269444.0,50425.0,1563782.0,4.5,36,1,0.1871,5.8037,0
153338.0,19511.0,599443.0,0.5,6,3,0.1272,3.9093,0
125217.0,48497.0,610010.0,2.4,12,1,0.3873,4.8716,0
145962.0,24551.0,957358.0,0.9,36,1,0.1682,6.5589,0
533380.0,203858.0,1766815.0,0.8,6,1,0.3822,3.3125,0
631661.0,13201.0,932073.0,14.0,24,3,0.0209,1.4756,0
146264.0,81287.0,479968.0,4.2,60,1,0.5558,3.2815,0
800000.0,179153.0,276152.0,5.4,12,1,0.2239,0.3452,0
315482.0,117531.0,373594.0,2.5,24,0,0.3725,1.1842,0
490291.0,10288.0,762175.0,6.1,24,1,0.021,1.5545,0
800000.0,40474.0,492280.0,3.1,12,3,0.0506,0.6154,0
800000.0,635629.0,819935.0,8.8,36,3,0.7945,1.0249,0
366601.0,65318.0,523476.0,1.0,48,0,0.1782,1.4279,0
237083.0,125894.0,386587.0,2.7,18,1,0.531,1.6306,0
98099.0,13469.0,359972.0,3.5,18,0,0.1373,3.6695,0
267425.0,73633.0,1862467.0,1.5,48,4,0.2753,6.9645,0
381631.0,97188.0,1243440.0,6.4,12,2,0.2547,3.2582,0
221676.0,31635.0,2060194.0,11.7,18,3,0.1427,9.2937,0
403576.0,96604.0,1008496.0,2.0,48,2,0.2394,2.4989,0
466865.0,46242.0,563547.0,1.5,6,3,0.099,1.2071,0
377982.0,225316.0,1613642.0,1.9,48,4,0.5961,4.2691,0
280688.0,76865.0,715087.0,5.7,36,0,0.2738,2.5476,0
497852.0,119205.0,832764.0,3.1,60,4,0.2394,1.6727,0
602811.0,57823.0,710913.0,0.5,48,3,0.0959,1.1793,0
206224.0,64359.0,124475.0,2.3,24,1,0.3121,0.6036,0
800000.0,73052.0,1910434.0,0.5,24,3,0.0913,2.388,0
412911.0,40539.0,979309.0,4.5,60,2,0.0982,2.3717,0
448290.0,63071.0,889037.0,1.2,12,3,0.1407,1.9832,0
726323.0,26490.0,702875.0,1.9,24,0,0.0365,0.9677,0
520868.0,47069.0,804565.0,4.8,6,2,0.0904,1.5447,0
800000.0,220097.0,509728.0,0.5,48,0,0.2751,0.6372,0
540898.0,158658.0,1055946.0,0.5,60,3,0.2933,1.9522,0
288167.0,28223.0,332948.0,1.5,6,4,0.0979,1.1554,0
569807.0,201728.0,815569.0,0.8,12,2,0.354,1.4313,0
198668.0,78024.0,1021665.0,1.2,24,1,0.3927,5.1426,0
477344.0,201013.0,647451.0,18.9,60,2,0.4211,1.3564,0
432241.0,201947.0,911203.0,5.2,18,1,0.4672,2.1081,0
382437.0,80005.0,402399.0,6.5,48,2,0.2092,1.0522,0
404345.0,67564.0,408605.0,8.3,18,2,0.1671,1.0105,0
118504.0,28601.0,840734.0,1.3,36,0,0.2414,7.0945,1
301309.0,89513.0,1095947.0,1.1,12,0,0.2971,3.6373,0
472121.0,195082.0,236826.0,0.8,36,2,0.4132,0.5016,0
494795.0,28924.0,997704.0,5.3,18,1,0.0585,2.0164,0
215481.0,68306.0,526538.0,3.4,18,3,0.317,2.4435,0
800000.0,173079.0,649733.0,0.8,18,1,0.2163,0.8122,0
241271.0,58130.0,326534.0,1.4,36,0,0.2409,1.3534,0
800000.0,185042.0,437586.0,2.1,60,2,0.2313,0.547,0
596620.0,86923.0,1302343.0,2.3,12,2,0.1457,2.1829,0
281431.0,81096.0,743942.0,6.6,48,2,0.2882,2.6434,0
800000.0,252934.0,579739.0,1.4,60,2,0.3162,0.7247,0
191847.0,58671.0,680176.0,7.2,48,1,0.3058,3.5454,0
800000.0,143261.0,978256.0,1.7,6,2,0.1791,1.2228,0
800000.0,164891.0,950075.0,4.1,6,0,0.2061,1.1876,0
276666.0,11724.0,697309.0,8.0,18,1,0.0424,2.5204,0
800000.0,109898.0,1405320.0,7.1,12,0,0.1374,1.7566,0
371375.0,27219.0,1305736.0,0.5,12,0,0.0733,3.516,0
541493.0,221747.0,934740.0,0.7,24,0,0.4095,1.7262,0
530845.0,86907.0,753713.0,1.9,24,0,0.1637,1.4198,0
402715.0,115468.0,1082077.0,1.7,60,4,0.2867,2.687,0
780403.0,195477.0,880778.0,3.1,36,0,0.2505,1.1286,0
770999.0,174512.0,1378464.0,8.7,24,0,0.2263,1.7879,0
130096.0,12733.0,1251354.0,0.5,60,3,0.0979,9.6187,0
800000.0,154619.0,395952.0,1.8,48,1,0.1933,0.4949,0
138172.0,65968.0,380188.0,0.6,48,1,0.4774,2.7516,0
800000.0,321763.0,478902.0,6.7,60,1,0.4022,0.5986,0
800000.0,421315.0,1310191.0,10.0,36,1,0.5266,1.6377,0
206143.0,115823.0,283287.0,2.0,6,1,0.5619,1.3742,1
331847.0,79258.0,924358.0,0.5,18,0,0.2388,2.7855,0
204027.0,79326.0,906663.0,4.6,12,3,0.3888,4.4438,0
380619.0,74901.0,1465327.0,3.6,6,0,0.1968,3.8498,0
356602.0,95672.0,812770.0,1.3,60,0,0.2683,2.2792,0
763572.0,215141.0,325812.0,6.6,48,2,0.2818,0.4267,0
800000.0,311737.0,410195.0,11.2,6,1,0.3897,0.5127,0
800000.0,371391.0,358901.0,2.4,36,1,0.4642,0.4486,0
298487.0,73501.0,528202.0,2.5,18,3,0.2462,1.7696,0
382141.0,108490.0,653605.0,1.1,48,4,0.2839,1.7104,0
136161.0,31628.0,362484.0,2.6,36,3,0.2323,2.6622,0
251674.0,70210.0,1762770.0,1.7,60,0,0.279,7.0042,0
800000.0,210133.0,329335.0,1.1,6,4,0.2627,0.4117,0
800000.0,283936.0,1635832.0,0.5,12,1,0.3549,2.0448,0
186457.0,25322.0,1485256.0,0.9,24,0,0.1358,7.9657,0
292224.0,47520.0,1250409.0,0.7,36,1,0.1626,4.2789,0
434311.0,189462.0,481057.0,2.3,48,2,0.4362,1.1076,0
538269.0,177014.0,895798.0,2.8,6,0,0.3289,1.6642,0
251017.0,48605.0,338940.0,2.8,24,2,0.1936,1.3503,0
595313.0,347685.0,1259902.0,1.5,24,3,0.584,2.1164,1
317525.0,11223.0,697745.0,1.6,6,0,0.0353,2.1974,0
437960.0,112475.0,570580.0,5.4,18,2,0.2568,1.3028,0
648488.0,157481.0,350023.0,1.9,6,1,0.2428,0.5398,0
444407.0,200250.0,164966.0,13.2,48,1,0.4506,0.3712,0
325960.0,65584.0,391161.0,1.7,60,0,0.2012,1.2,0
409738.0,99172.0,1422148.0,3.1,12,2,0.242,3.4709,0
415877.0,115492.0,572805.0,0.5,48,1,0.2777,1.3773,0
341462.0,39129.0,658950.0,3.2,60,3,0.1146,1.9298,0
369107.0,109185.0,1080930.0,5.7,24,4,0.2958,2.9285,0
800000.0,217130.0,2155216.0,8.6,12,4,0.2714,2.694,0
655166.0,315587.0,1615254.0,17.8,36,0,0.4817,2.4654,0
359750.0,246445.0,407012.0,1.0,24,0,0.685,1.1314,1
720621.0,343766.0,227398.0,2.6,18,1,0.477,0.3156,0
350223.0,79221.0,3004941.0,1.8,6,2,0.2262,8.5801,0
800000.0,86527.0,2845914.0,2.5,36,4,0.1082,3.5574,0
573062.0,93212.0,816737.0,0.5,48,3,0.1627,1.4252,0
410400.0,72415.0,340342.0,5.8,12,2,0.1764,0.8293,0
605253.0,63493.0,1300079.0,7.2,36,0,0.1049,2.148,0
147324.0,66735.0,683656.0,1.8,18,3,0.453,4.6405,1
201041.0,79445.0,681609.0,1.0,6,0,0.3952,3.3904,1
191808.0,48009.0,1247529.0,0.5,36,0,0.2503,6.504,0
488972.0,115574.0,891468.0,3.5,48,3,0.2364,1.8231,0
800000.0,288782.0,358080.0,1.1,12,2,0.361,0.4476,0
800000.0,240273.0,600282.0,7.2,36,0,0.3003,0.7504,0
691512.0,147978.0,1084567.0,3.3,6,1,0.214,1.5684,0
628186.0,137490.0,990684.0,3.1,48,0,0.2189,1.5771,0
125399.0,55504.0,853593.0,2.5,36,2,0.4426,6.807,1
302588.0,46448.0,1277038.0,0.5,12,0,0.1535,4.2204,0
254881.0,113005.0,587111.0,8.1,6,3,0.4434,2.3035,0
286475.0,93200.0,811956.0,3.0,18,1,0.3253,2.8343,0
393289.0,222466.0,96245.0,15.4,18,1,0.5657,0.2447,0
317914.0,70017.0,556938.0,2.3,24,0,0.2202,1.7519,0
110690.0,11562.0,1153535.0,3.7,36,0,0.1045,10.4213,0
746788.0,235224.0,577096.0,0.5,12,2,0.315,0.7728,0
208789.0,28306.0,551426.0,3.0,36,2,0.1356,2.6411,0
523071.0,68290.0,390479.0,4.3,6,0,0.1306,0.7465,0
800000.0,435803.0,1331770.0,4.5,24,1,0.5448,1.6647,0
232450.0,106531.0,1013660.0,4.4,12,3,0.4583,4.3608,0
75267.0,18920.0,1196904.0,0.8,36,1,0.2514,15.9021,1
362144.0,104900.0,258919.0,11.1,12,0,0.2897,0.715,0
800000.0,223368.0,662470.0,16.0,6,1,0.2792,0.8281,0
800000.0,290238.0,616574.0,0.5,24,2,0.3628,0.7707,0
187084.0,40338.0,616403.0,8.3,12,0,0.2156,3.2948,0
626366.0,8768.0,504026.0,1.0,6,1,0.014,0.8047,0
319427.0,26488.0,592637.0,3.5,18,2,0.0829,1.8553,0
410789.0,71811.0,1214432.0,1.2,12,4,0.1748,2.9563,0
800000.0,171510.0,231489.0,10.3,24,1,0.2144,0.2894,0
154496.0,59167.0,2118835.0,0.5,60,0,0.383,13.7145,1
528405.0,254965.0,975109.0,2.1,48,1,0.4825,1.8454,0
613776.0,105646.0,711123.0,1.7,48,0,0.1721,1.1586,0
800000.0,215132.0,1256827.0,1.2,12,0,0.2689,1.571,0
473823.0,179738.0,305254.0,3.1,12,2,0.3793,0.6442,0
548880.0,94365.0,489519.0,0.5,6,4,0.1719,0.8919,0
336329.0,155986.0,678307.0,3.8,36,3,0.4638,2.0168,0
534127.0,40983.0,1655041.0,11.8,48,0,0.0767,3.0986,0
347933.0,85494.0,709348.0,4.9,36,3,0.2457,2.0387,0
683581.0,167270.0,955541.0,5.9,48,0,0.2447,1.3978,0
341558.0,127309.0,512088.0,1.3,12,0,0.3727,1.4993,0
576062.0,64322.0,976866.0,1.2,24,4,0.1117,1.6958,0
433443.0,201885.0,1995377.0,2.2,24,4,0.4658,4.6035,0
800000.0,322295.0,1325521.0,0.5,60,0,0.4029,1.6569,0
426780.0,107185.0,694624.0,8.7,48,0,0.2511,1.6276,0
127884.0,27861.0,1093938.0,0.5,48,0,0.2179,8.5542,1
800000.0,289617.0,1031485.0,7.0,6,2,0.362,1.2894,0
234682.0,96010.0,988509.0,0.5,12,3,0.4091,4.2121,1
279949.0,120414.0,1421427.0,5.2,12,0,0.4301,5.0774,0
291570.0,49701.0,1415066.0,0.5,60,1,0.1705,4.8533,1
800000.0,118894.0,675835.0,0.5,36,0,0.1486,0.8448,0
99213.0,14655.0,1072097.0,3.8,6,0,0.1477,10.806,0
800000.0,356545.0,579629.0,1.0,18,3,0.4457,0.7245,0
800000.0,200791.0,419222.0,3.8,24,3,0.251,0.524,0
517243.0,63971.0,620514.0,2.4,24,0,0.1237,1.1997,0
425736.0,163410.0,696786.0,0.5,12,0,0.3838,1.6367,0
540304.0,214647.0,269157.0,8.1,60,0,0.3973,0.4982,0
637166.0,139485.0,1222245.0,1.8,6,1,0.2189,1.9183,0
694989.0,65938.0,138636.0,4.0,18,0,0.0949,0.1995,0
652733.0,481018.0,3718720.0,2.1,24,1,0.7369,5.6972,0
471044.0,111119.0,1796099.0,2.8,6,1,0.2359,3.813,0
385333.0,138157.0,623681.0,1.1,18,0,0.3585,1.6186,0
397961.0,89873.0,733554.0,0.7,48,3,0.2258,1.8433,0
385989.0,58774.0,874828.0,2.3,12,0,0.1523,2.2665,0
800000.0,262768.0,512217.0,1.7,36,3,0.3285,0.6403,0
670306.0,80087.0,818781.0,1.5,24,2,0.1195,1.2215,0
56485.0,21051.0,669041.0,3.3,24,3,0.3727,11.8446,0
700206.0,410100.0,689303.0,3.5,18,0,0.5857,0.9844,0
507025.0,102959.0,813317.0,0.5,36,2,0.2031,1.6041,0
436657.0,81789.0,331666.0,1.2,48,0,0.1873,0.7596,0
337067.0,45037.0,746941.0,1.6,6,4,0.1336,2.216,0
800000.0,154500.0,804574.0,0.5,12,2,0.1931,1.0057,0
800000.0,175898.0,788044.0,0.8,6,1,0.2199,0.9851,0
257554.0,118320.0,640819.0,0.5,18,1,0.4594,2.4881,0
588267.0,195323.0,1443693.0,16.8,24,3,0.332,2.4541,0
224098.0,97572.0,589959.0,4.0,48,4,0.4354,2.6326,0
168429.0,33021.0,836010.0,0.5,24,3,0.1961,4.9636,0
285300.0,89579.0,1588624.0,0.5,6,3,0.314,5.5682,1
800000.0,238978.0,695492.0,3.8,48,3,0.2987,0.8694,0
